year	filing_id	filing_date	owner	asset	ticker	type	transaction_date	notification_date	amount_range	price_trade_date	price_filing_date	pdf_url
2021	20019594	10/7/2021	JT	Johnson & Johnson (JNJ) [ST]	JNJ	Buy	09/02/2021	09/02/2021	$50,001	154.36	142.56	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019594.pdf
2021	20019594	10/7/2021	JT	Johnson & Johnson (JNJ) [ST]	JNJ	Buy	09/07/2021	09/07/2021	$1,001 - $15,000	152.88	142.56	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019594.pdf
2021	20019594	10/7/2021	JT	Microsoft Corporation (MSFT)	MSFT	Buy	09/09/2021	09/09/2021	$1,001 - $15,000	288.58	285.05	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019594.pdf
2021	20019594	10/7/2021	JT	NextEra Energy, Inc. (NEE) [ST]	NEE	Buy	09/15/2021	09/15/2021	$1,001 - $15,000	75.58	72.75	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019594.pdf
2021	20019594	10/7/2021	JT	Pioneer Natural Resources	PXD	Buy	09/17/2021	09/17/2021	$1,001 - $15,000	0	0	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019594.pdf
2021	20019594	10/7/2021	JT	Raytheon Technologies	RTX	Buy	09/02/2021	09/02/2021	$50,001	76.76	81.87	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019594.pdf
2021	20019594	10/7/2021	JT	Raytheon Technologies	RTX	Buy	09/23/2021	09/23/2021	$250,001	78.46	81.87	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019594.pdf
2021	20019594	10/7/2021	JT	Rockwell Automation, Inc. (ROK)	ROK	Buy	09/10/2021	09/10/2021	$1,001 - $15,000	292.36	282.29	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019594.pdf
2021	20019594	10/7/2021	JT	SPDR S&P 500 (SPY) [ST]	SPY	Sell	09/20/2021	09/20/2021	$500,001	408.29	414.29	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019594.pdf
2021	20019594	10/7/2021	JT	unitedHealth group Incorporated	UNH	Buy	09/02/2021	09/02/2021	$50,001	391.89	375.64	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019594.pdf
2021	20019594	10/7/2021	JT	unitedHealth group Incorporated	UNH	Buy	09/23/2021	09/23/2021	$250,001	382.1	375.64	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019594.pdf
2021	20019594	10/7/2021	JT	Williams Companies, Inc. (WMb)	WMB	Buy	09/27/2021	09/27/2021	$1,001 - $15,000	21.3	22.53	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019594.pdf
2021	20019762	11/5/2021	JT	blackRock, Inc. (blK) [ST]	BLK	Buy	10/20/2021	10/20/2021	$15,001	812.03	862.63	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019762.pdf
2021	20019762	11/5/2021	JT	Chevron Corporation (CVX) [ST]	CVX	Buy	10/20/2021	10/20/2021	$50,001	94.53	96.38	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019762.pdf
2021	20019762	11/5/2021	JT	FS KKR Capital Corp [PS]	FSK	Buy	10/04/2021	10/04/2021	$1,001 - $15,000	12.03	11.78	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019762.pdf
2021	20019762	11/5/2021	JT	Illinois Tool Works Inc. (ITW) [ST]	ITW	Buy	10/20/2021	10/20/2021	$15,001	202.62	212.03	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019762.pdf
2021	20019762	11/5/2021	JT	iShares TIPS bond ETF (TIP) [ST]	TIP	Buy	10/07/2021	10/07/2021	$1,001 - $15,000	108.94	110.71	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019762.pdf
2021	20019762	11/5/2021	JT	iShares TIPS bond ETF (TIP) [ST]	TIP	Buy	10/07/2021	10/07/2021	$1,001 - $15,000	108.94	110.71	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019762.pdf
2021	20019762	11/5/2021	JT	JP Morgan Chase & Co. (JPM) [ST]	JPM	Buy	10/29/2021	10/29/2021	$1,001 - $15,000	152.82	151.04	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019762.pdf
2021	20019762	11/5/2021	JT	lockheed Martin Corporation	LMT	Buy	10/20/2021	10/20/2021	$50,001	330.58	301.86	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019762.pdf
2021	20019762	11/5/2021	JT	O'Reilly Automotive, Inc. (ORlY)	ORLY	Buy	10/20/2021	10/20/2021	$15,001	42.94	42.42	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019762.pdf
2021	20019762	11/5/2021	JT	Pioneer Natural Resources	PXD	Buy	10/20/2021	10/20/2021	$100,001	0	0	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019762.pdf
2021	20019762	11/5/2021	JT	Pioneer Natural Resources	PXD	Buy	10/14/2021	10/14/2021	$1,001 - $15,000	0	0	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019762.pdf
2021	20019762	11/5/2021	JT	Visa Inc. (V) [ST]	V	Buy	10/20/2021	10/20/2021	$50,001	224.89	208.46	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019762.pdf
2021	20019983	12/9/2021	JT	ABB Ltd (ABB) [ST]	ABB	Buy	11/26/2021	11/26/2021	$50,001	0	0	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf
2021	20019983	12/9/2021	JT	Accenture plc Class A Ordinary	ACN	Buy	11/26/2021	11/26/2021	$1,001 - $15,000	335.5	350.51	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf
2021	20019983	12/9/2021	JT	AgCO Corporation (AgCO) [ST]	AGCO	Buy	11/26/2021	11/26/2021	$50,001	102.51	104.63	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf
2021	20019983	12/9/2021	JT	ArcBest Corporation (ARCB) [ST]	ARCB	Buy	11/26/2021	11/26/2021	$50,001	102.88	104.62	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf
2021	20019983	12/9/2021	JT	Ball Corporation (BLL) [ST]	BLL	Buy	11/26/2021	11/26/2021	$50,001	0	0	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf
2021	20019983	12/9/2021	JT	Crane Co. (CR) [ST]	CR	Buy	11/26/2021	11/26/2021	$15,001	0	0	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf
2021	20019983	12/9/2021	JT	Duke Realty Corporation (DRE)	DRE	Buy	11/26/2021	11/26/2021	$50,001	0	0	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf
2021	20019983	12/9/2021	JT	Fidelity Total Bond ETF (FBND)	FBND	sale_partial	11/16/2021	11/16/2021	$50,001	44.61	44.77	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf
2021	20019983	12/9/2021	JT	FS KKR Capital Corp. (FSK) [ST]	FSK	Sell	11/26/2021	11/26/2021	$100,001	11.44	11.66	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf
2021	20019983	12/9/2021	JT	Intel Corporation (INTC) [ST]	INTC	Buy	11/26/2021	11/26/2021	$15,001	45.16	47.15	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf
2021	20019983	12/9/2021	JT	iShares TIPS Bond ETF (TIP) [ST]	TIP	Buy	11/05/2021	11/05/2021	$1,001 - $15,000	110.71	110.21	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf
2021	20019983	12/9/2021	JT	ONEOK, Inc. (OKE) [ST]	OKE	Buy	11/15/2021	11/15/2021	$1,001 - $15,000	50.7	49.64	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf
2021	20019983	12/9/2021	JT	Parker-Hannifin Corporation (PH)	PH	Buy	11/26/2021	11/26/2021	$15,001	294.63	300.68	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf
2021	20019983	12/9/2021	JT	Quanta Services, Inc. (PWR) [ST]	PWR	Buy	11/26/2021	11/26/2021	$50,001	116.82	113.95	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf
2021	20019983	12/9/2021	JT	TJX Companies, Inc. (TJX) [ST]	TJX	Buy	11/26/2021	11/26/2021	$15,001	65.61	69.93	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf
2022	20020202	1/11/2022	JT	Asensus Surgical, Inc. (ASXC) [ST]	ASXC	Sell	12/20/2021	12/20/2021	$15,001	0	0	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020202.pdf
2022	20020202	1/11/2022	JT	Devon Energy Corporation (DVN)	DVN	Buy	12/30/2021	12/30/2021	$15,001	36.08	40.37	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020202.pdf
2022	20020202	1/11/2022	JT	Devon Energy Corporation (DVN)	DVN	Buy	12/30/2021	12/30/2021	$1,001 - $15,000	36.08	40.37	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020202.pdf
2022	20020202	1/11/2022	JT	Emerson Electric Company (EMR)	EMR	Buy	12/10/2021	12/10/2021	$1,001 - $15,000	85.17	88.29	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020202.pdf
2022	20020202	1/11/2022	JT	Exxon Mobil Corporation (XOM)	XOM	Buy	12/10/2021	12/10/2021	$1,001 - $15,000	54.54	61.11	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020202.pdf
2022	20020202	1/11/2022	JT	Home Depot, Inc. (HD) [ST]	HD	Buy	12/16/2021	12/16/2021	$1,001 - $15,000	363.49	350.33	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020202.pdf
2022	20020202	1/11/2022	JT	Honeywell International Inc.	HON	Buy	12/03/2021	12/03/2021	$1,001 - $15,000	175.72	186.07	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020202.pdf
2022	20020202	1/11/2022	JT	Johnson & Johnson (JNJ) [ST]	JNJ	Buy	12/07/2021	12/07/2021	$1,001 - $15,000	145.29	152.62	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020202.pdf
2022	20020202	1/11/2022	JT	Lockheed Martin Corporation	LMT	Buy	12/27/2021	12/27/2021	$1,001 - $15,000	313.73	326.41	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020202.pdf
2022	20020202	1/11/2022	JT	Microsoft Corporation (MSFT)	MSFT	Buy	12/09/2021	12/09/2021	$1,001 - $15,000	323.08	303.65	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020202.pdf
2022	20020202	1/11/2022	JT	NextEra Energy, Inc. (NEE) [ST]	NEE	Buy	12/15/2021	12/15/2021	$1,001 - $15,000	81.85	75.82	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020202.pdf
2022	20020202	1/11/2022	JT	Pioneer Natural Resources	PXD	Buy	12/14/2021	12/14/2021	$1,001 - $15,000	0	0	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020202.pdf
2022	20020202	1/11/2022	JT	Pioneer Natural Resources	PXD	Buy	12/14/2021	12/14/2021	$1,001 - $15,000	0	0	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020202.pdf
2022	20020202	1/11/2022	JT	Raytheon Technologies	RTX	Buy	12/16/2021	12/16/2021	$1,001 - $15,000	76.01	82.44	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020202.pdf
2022	20020202	1/11/2022	JT	Rockwell Automation, Inc. (ROK)	ROK	Buy	12/10/2021	12/10/2021	$1,001 - $15,000	325.95	309.33	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020202.pdf
2022	20020202	1/11/2022	JT	UnitedHealth group Incorporated	UNH	Buy	12/14/2021	12/14/2021	$1,001 - $15,000	448.56	436.23	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020202.pdf
2022	20020202	1/11/2022	JT	Vuzix Corporation (VUZI) [ST]	VUZI	Sell	12/20/2021	12/20/2021	$50,001	8.74	8.2	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020202.pdf
2022	20020202	1/11/2022	JT	Williams Companies, Inc. (WMB)	WMB	Buy	12/27/2021	12/27/2021	$1,001 - $15,000	21.69	23.83	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020202.pdf
2022	20020359	2/2/2022	JT	JP Morgan Chase & Co. (JPM) [ST]	JPM	Buy	01/31/2022	01/31/2022	$1,001 - $15,000	132.86	134.93	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020359.pdf
2022	20020359	2/2/2022	JT	Pioneer Natural Resources	PXD	Buy	01/14/2022	01/14/2022	$1,001 - $15,000	0	0	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020359.pdf
2022	20020571	3/7/2022	JT	Accenture plc Class A Ordinary	ACN	Buy	02/15/2022	02/15/2022	$1,001 - $15,000	311.79	290.86	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020571.pdf
2022	20020571	3/7/2022	JT	ONEOK, Inc. (OKE) [ST]	OKE	Buy	02/14/2022	02/14/2022	$1,001 - $15,000	51.69	55.93	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020571.pdf
2022	20020789	4/12/2022	JT	Devon Energy Corporation (DVN)	DVN	Buy	03/31/2022	03/31/2022	$15,001	49.94	51.98	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020789.pdf
2022	20020789	4/12/2022	JT	Devon Energy Corporation (DVN)	DVN	Buy	03/31/2022	03/31/2022	$1,001 - $15,000	49.94	51.98	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020789.pdf
2022	20020789	4/12/2022	JT	Emerson Electric Company (EMR)	EMR	Buy	03/10/2022	03/10/2022	$1,001 - $15,000	87.44	86.3	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020789.pdf
2022	20020789	4/12/2022	JT	Exxon Mobil Corporation (XOM) [ST]	XOM	Buy	03/10/2022	03/10/2022	$1,001 - $15,000	74.25	75.38	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020789.pdf
2022	20020789	4/12/2022	JT	Home Depot, Inc. (HD) [ST]	HD	Buy	03/24/2022	03/24/2022	$1,001 - $15,000	287.78	280.26	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020789.pdf
2022	20020789	4/12/2022	JT	Honeywell International Inc. (HON)	HON	Buy	03/11/2022	03/11/2022	$1,001 - $15,000	159.93	166.51	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020789.pdf
2022	20020789	4/12/2022	JT	Intel Corporation (INTC) [ST]	INTC	Buy	03/01/2022	03/01/2022	$1,001 - $15,000	43.9	43.87	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020789.pdf
2022	20020789	4/12/2022	JT	Johnson & Johnson (JNJ) [ST]	JNJ	Buy	03/08/2022	03/08/2022	$1,001 - $15,000	152.28	160.8	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020789.pdf
2022	20020789	4/12/2022	JT	Lockheed Martin Corporation (LMT)	LMT	Buy	03/25/2022	03/25/2022	$1,001 - $15,000	410.26	422.16	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020789.pdf
2022	20020789	4/12/2022	JT	Microsoft Corporation (MSFT) [ST]	MSFT	Buy	03/10/2022	03/10/2022	$1,001 - $15,000	275.61	275.78	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020789.pdf
2022	20020789	4/12/2022	JT	NextEra Energy, Inc. (NEE) [ST]	NEE	Buy	03/15/2022	03/15/2022	$1,001 - $15,000	73.49	75.82	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020789.pdf
2022	20020789	4/12/2022	JT	Pioneer Natural Resources Company	PXD	Buy	03/14/2022	03/14/2022	$1,001 - $15,000	0	0	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020789.pdf
2022	20020789	4/12/2022	JT	Pioneer Natural Resources Company	PXD	Buy	03/14/2022	03/14/2022	$1,001 - $15,000	0	0	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020789.pdf
2022	20020789	4/12/2022	JT	Pioneer Natural Resources Company	PXD	Buy	03/14/2022	03/14/2022	$1,001 - $15,000	0	0	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020789.pdf
2022	20020789	4/12/2022	JT	Raytheon Technologies Corporation	RTX	Buy	03/24/2022	03/24/2022	$1,001 - $15,000	93.38	94.48	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020789.pdf
2022	20020789	4/12/2022	JT	Rockwell Automation, Inc. (ROK)	ROK	Buy	03/10/2022	03/10/2022	$1,001 - $15,000	245.91	248.06	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020789.pdf
2022	20020789	4/12/2022	JT	UnitedHealth Group Incorporated	UNH	Buy	03/22/2022	03/22/2022	$1,001 - $15,000	475.61	501.61	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020789.pdf
2022	20020789	4/12/2022	JT	Williams Companies, Inc. (WMB)	WMB	Buy	03/28/2022	03/28/2022	$1,001 - $15,000	28.1	29.39	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020789.pdf
2022	20020995	5/12/2022	JT	AdaptHealth Corp. (AHCO) [ST]	AHCO	Sell	04/01/2022	04/01/2022	$50,001	16.47	15.2	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020995.pdf
2022	20020995	5/12/2022	DC	AdaptHealth Corp. (AHCO) [ST]	AHCO	Sell	04/22/2022	04/22/2022	$1,001 - $15,000	14.58	15.2	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020995.pdf
2022	20020995	5/12/2022	JT	Honeywell International Inc. (HON)	HON	Sell	04/08/2022	04/08/2022	$250,001	166.36	168.09	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020995.pdf
2022	20020995	5/12/2022	DC	IQVIA Holdings, Inc. (IQV) [ST]	IQV	Sell	04/22/2022	04/22/2022	$1,001 - $15,000	230.17	201.93	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020995.pdf
2022	20020995	5/12/2022	JT	JP Morgan Chase & Co. (JPM) [ST]	JPM	Buy	04/30/2022	04/30/2022	$1,001 - $15,000	109.57	106.5	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020995.pdf
2022	20021223	6/14/2022	JT	ABB Ltd (ABB) [ST]	ABB	Buy	05/11/2022	05/11/2022	$1,001 - $15,000	0	0	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021223.pdf
2022	20021223	6/14/2022	JT	Accenture plc Class A Ordinary Shares	ACN	Buy	05/13/2022	05/13/2022	$1,001 - $15,000	270.5	260.57	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021223.pdf
2022	20021223	6/14/2022	DC	CareCloud, Inc. (MTBC) [ST]	MTBC	Sell	05/16/2022	05/16/2022	$1,001 - $15,000	0	0	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021223.pdf
2022	20021223	6/14/2022	DC	Exact Sciences Corporation (EXAS)	EXAS	Sell	05/16/2022	05/16/2022	$1,001 - $15,000	50.97	37.28	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021223.pdf
2022	20021223	6/14/2022	JT	ONEOK, Inc. (OKE) [ST]	OKE	Buy	05/16/2022	05/16/2022	$1,001 - $15,000	54.04	50.29	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021223.pdf
2022	20021388	7/15/2022	JT	AGCO Corporation (AGCO) [ST]	AGCO	Buy	06/21/2022	06/21/2022	$1,001 - $15,000	99.83	82.42	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021388.pdf
2022	20021388	7/15/2022	JT	Devon Energy Corporation (DVN)	DVN	Buy	06/30/2022	06/30/2022	$1,001 - $15,000	46.84	44.34	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021388.pdf
2022	20021388	7/15/2022	JT	Devon Energy Corporation (DVN)	DVN	Buy	06/30/2022	06/30/2022	$15,001	46.84	44.34	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021388.pdf
2022	20021388	7/15/2022	JT	Emerson Electric Company (EMR)	EMR	Buy	06/10/2022	06/10/2022	$1,001 - $15,000	81.55	73.74	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021388.pdf
2022	20021388	7/15/2022	JT	Exxon Mobil Corporation (XOM) [ST]	XOM	Buy	06/10/2022	06/10/2022	$1,001 - $15,000	89.68	74.53	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021388.pdf
2022	20021388	7/15/2022	JT	Home Depot, Inc. (HD) [ST]	HD	Buy	06/16/2022	06/16/2022	$1,001 - $15,000	249.89	268.04	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021388.pdf
2022	20021388	7/15/2022	JT	Intel Corporation (INTC) [ST]	INTC	Buy	06/01/2022	06/01/2022	$1,001 - $15,000	41.62	36.11	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021388.pdf
2022	20021388	7/15/2022	JT	Johnson & Johnson (JNJ) [ST]	JNJ	Buy	06/07/2022	06/07/2022	$1,001 - $15,000	160.37	160.15	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021388.pdf
2022	20021388	7/15/2022	JT	Lockheed Martin Corporation (LMT)	LMT	Buy	06/24/2022	06/24/2022	$1,001 - $15,000	378.86	363.91	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021388.pdf
2022	20021388	7/15/2022	JT	Microsoft Corporation (MSFT) [ST]	MSFT	Buy	06/09/2022	06/09/2022	$1,001 - $15,000	259.85	250.04	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021388.pdf
2022	20021388	7/15/2022	JT	NextEra Energy, Inc. (NEE) [ST]	NEE	Buy	06/15/2022	06/15/2022	$1,001 - $15,000	67.13	70.74	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021388.pdf
2022	20021388	7/15/2022	JT	Pioneer Natural Resources Company	PXD	Buy	06/14/2022	06/14/2022	$15,001	0	0	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021388.pdf
2022	20021388	7/15/2022	JT	Pioneer Natural Resources Company	PXD	Buy	06/14/2022	06/14/2022	$1,001 - $15,000	0	0	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021388.pdf
2022	20021388	7/15/2022	JT	Raytheon Technologies Corporation	RTX	Buy	06/16/2022	06/16/2022	$1,001 - $15,000	83.05	84.06	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021388.pdf
2022	20021388	7/15/2022	JT	Rockwell Automation, Inc. (ROK)	ROK	Buy	06/10/2022	06/10/2022	$1,001 - $15,000	197.54	192.75	https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021388.pdf
